0,1,0.185684
0,0,0.15610312
0,2,0.14925885
0,3,0.07370235
1,0,0.43310663
1,1,0.1738055
1,2,0.092127874
1,3,0.04024293
2,1,0.4093281
2,0,0.19856073
2,2,0.16810872
2,3,0.06468322
3,3,0.19331358
3,2,0.12661472
3,0,0.10273357
3,1,0.076819785
4,2,0.45581558
4,1,0.12177816
4,3,0.11586774
4,0,0.10879765
5,3,0.49020022
5,2,0.11018637
5,0,0.047795653
5,1,0.04559252
6,3,0.26325014
6,2,0.14155559
6,0,0.0655395
6,1,0.051160205
0,1,0.185684
0,0,0.15610312
0,2,0.14925885
0,3,0.07370235
1,0,0.43310663
1,1,0.1738055
1,2,0.092127874
1,3,0.04024293
2,1,0.4093281
2,0,0.19856073
2,2,0.16810872
2,3,0.06468322
3,3,0.19331358
3,2,0.12661472
3,0,0.10273357
3,1,0.076819785
4,2,0.45581558
4,1,0.12177816
4,3,0.11586774
4,0,0.10879765
5,3,0.49020022
5,2,0.11018637
5,0,0.047795653
5,1,0.04559252
6,3,0.26325014
6,2,0.14155559
6,0,0.0655395
6,1,0.051160205
0,1,0.185684
0,0,0.15610312
0,2,0.14925885
0,3,0.07370235
1,0,0.43310663
1,1,0.1738055
1,2,0.092127874
1,3,0.04024293
2,1,0.4093281
2,0,0.19856073
2,2,0.16810872
2,3,0.06468322
3,3,0.19331358
3,2,0.12661472
3,0,0.10273357
3,1,0.076819785
4,2,0.45581558
4,1,0.12177816
4,3,0.11586774
4,0,0.10879765
5,3,0.49020022
5,2,0.11018637
5,0,0.047795653
5,1,0.04559252
6,3,0.26325014
6,2,0.14155559
6,0,0.0655395
6,1,0.051160205
0,1,0.185684
0,0,0.15610312
0,2,0.14925885
0,3,0.07370235
1,0,0.43310663
1,1,0.1738055
1,2,0.092127874
1,3,0.04024293
2,1,0.4093281
2,0,0.19856073
2,2,0.16810872
2,3,0.06468322
3,3,0.19331358
3,2,0.12661472
3,0,0.10273357
3,1,0.076819785
4,2,0.45581558
4,1,0.12177816
4,3,0.11586774
4,0,0.10879765
5,3,0.49020022
5,2,0.11018637
5,0,0.047795653
5,1,0.04559252
6,3,0.26325014
6,2,0.14155559
6,0,0.0655395
6,1,0.051160205
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
0,1,0.18568376
0,0,0.15610541
0,2,0.1492581
0,3,0.07370063
1,0,0.433106
1,1,0.17380309
1,2,0.092127524
1,3,0.040242866
2,1,0.40932378
2,0,0.19856338
2,2,0.16810723
2,3,0.064682886
3,3,0.19331118
3,2,0.12661438
3,0,0.10273388
3,1,0.076820165
4,2,0.4558134
4,1,0.12177892
4,3,0.115868255
4,0,0.108798064
5,3,0.49019596
5,2,0.11018627
5,0,0.047793955
5,1,0.045593817
6,3,0.263251
6,2,0.14155455
6,0,0.06553945
6,1,0.05116113
